trajectory,controller,time,x,y,z,roll,pitch,yaw,u,v,w,p,q,r,x_ref,y_ref,z_ref,roll_ref,pitch_ref,yaw_ref,u_ref,v_ref,w_ref,p_ref,q_ref,r_ref,tracking_error_m,velocity_error,yaw_error,reward,T1,T2,T3,T4,T5,T6,control_effort,control_effort_normalized
figure_eight_depth,ppo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.7853981606558915,0.052359877464131496,0.05235987717703634,0.006544984691991829,0.0,0.0,0.0,0.6,0.0743367360776057,-0.7853981606558915,0.9891603171700822,-6.011123,5.588076,1.3468877,4.506306,-4.19937,0.8664543,107.866554,0.011236099
figure_eight_depth,ppo,0.1,0.0018147652,-0.0021997183,-0.0032192052,0.000825891,7.849133e-05,-0.003572465,0.018147651,-0.021997184,-0.03219205,0.00825891,0.0007849133,-0.03572465,0.010471784116245794,0.01047120994167848,-0.5986910090421451,0.0,0.0,0.7853159064358647,0.10471401307765756,0.1046967875814337,0.01308978994990495,0.0,0.0,0.0,0.5956695103701142,0.159986069724568,-0.7888883713564451,0.9727161393831749,-2.7740064,3.432302,1.256221,7.155217,-4.6261826,2.0182335,97.72586,0.010179778
figure_eight_depth,ppo,0.2,0.0064481907,-0.0044679833,-0.009968367,0.0021545433,0.0002096009,-0.009843505,0.04642029,-0.02257271,-0.067469366,0.013291445,0.0012593033,-0.06271146,0.02094241988335696,0.020937826864599815,-0.5973820539709386,0.0,0.0,0.7850690535490393,0.10469678815549534,0.10462789733749721,0.013089251652664835,0.0,0.0,0.0,0.5881414600534673,0.16144917246534146,-0.7949125585366964,0.9526035837429933,2.623345,0.089799374,2.061682,7.2893214,-3.3474615,1.9212139,79.1713,0.008247011
figure_eight_depth,ppo,0.30000000000000004,0.014599499,-0.004757001,-0.019481923,0.0035327175,0.00032732406,-0.016258782,0.08155753,-0.0022926081,-0.09511374,0.013795189,0.0010390092,-0.064155154,0.03141075907812829,0.03139525976465669,-0.5960731706720448,0.0,0.0,0.7846573311162532,0.1046680820506879,0.10451311383980269,0.013088354506918254,0.0,0.0,0.0,0.5779680534540388,0.15378313663820514,-0.8009161128920854,0.9286497795997024,4.668558,-0.37538686,1.8748386,8.540555,-2.1008546,0.46670902,103.02386,0.010731652
figure_eight_depth,ppo,0.4,0.026786847,-0.0021602293,-0.03056722,0.005012669,0.00036520156,-0.022564767,0.12147146,0.027554069,-0.110911235,0.014820156,0.00015600036,-0.0630608,0.04187565372919963,0.04183892166615775,-0.5947643950291608,0.0,0.0,0.7840802870087799,0.10462789791118587,0.10435248743619757,0.01308709853742318,0.0,0.0,0.0,0.566111340873603,0.1468240081869364,-0.8066450539373335,0.9013919347294643,5.45236,-0.99208987,1.2289815,9.110131,-0.8248412,-0.19344255,115.93515,0.012076576
figure_eight_depth,ppo,0.5,0.04261167,0.003903548,-0.04238442,0.006461924,0.00023935466,-0.028738288,0.15688294,0.063599996,-0.11843501,0.014515095,-0.00156791,-0.061728124,0.05233595624294383,0.05226423163382673,-0.5934557629230317,0.0,0.0,0.7833372868513121,0.10457624014362232,0.10414608858271349,0.013085483778374485,0.0,0.0,0.0,0.5532747445093834,0.1472332061673998,-0.8120755750601544,0.8712724733968125,5.6530285,-1.7491207,0.45344266,9.294746,0.12276909,-0.76056576,122.20761,0.012729959
figure_eight_depth,ppo,0.6000000000000001,0.061303098,0.01381255,-0.05431795,0.007834911,-0.000112237896,-0.034805432,0.18401836,0.103646934,-0.11996352,0.013744394,-0.0039079036,-0.060647428,0.06279051952931337,0.06266661678215212,-0.592147310230468,0.0,0.0,0.7824275126232177,0.10451311441286859,0.10389400781271596,0.013083510274236598,0.0,0.0,0.0,0.540045694051597,0.1549924416504254,-0.8172329445852309,0.8390262372757789,5.1172514,-2.6826653,-0.43978217,8.588296,0.508607,-1.2060428,109.04841,0.01135921
figure_eight_depth,ppo,0.7000000000000001,0.08154317,0.027583905,-0.066050634,0.0091863815,-0.0007263629,-0.04073502,0.19747277,0.1437495,-0.11847893,0.013508048,-0.0066056354,-0.05924597,0.07323819712763169,0.07304151428120581,-0.5908390728233609,0.0,0.0,0.7813499608548116,0.10443852764135259,0.10359635569717057,0.013081178079077382,0.0,0.0,0.0,0.5268190131337648,0.16605934892445892,-0.8220849820883702,0.8063972543070277,3.5380092,-3.4803169,-1.6288058,7.0768557,0.72101575,-0.8594503,78.62353,0.008189952
figure_eight_depth,ppo,0.8,0.101535626,0.044820037,-0.07763054,0.01042976,-0.0015935601,-0.04664621,0.19265531,0.17928736,-0.11759093,0.012390858,-0.009214622,-0.059029724,0.0836778433323155,0.08338437335805114,-0.5895310865677,0.0,0.0,0.780103440413824,0.10435248800837182,0.10325326279610886,0.013078487256790172,0.0,0.0,0.0,0.5136616354729646,0.17508017562194492,-0.8267496517101439,0.7746931140690261,1.6595861,-4.131886,-2.9961903,4.8891377,0.6658996,-0.39309067,53.305473,0.005552653
figure_eight_depth,ppo,0.9,0.11943503,0.06490749,-0.08924009,0.011517987,-0.0026444993,-0.05262807,0.16924752,0.20777741,-0.11853879,0.010786935,-0.011132702,-0.059705667,0.09410831331851431,0.0936906572928623,-0.5882233873225893,0.0,0.0,0.7786865698791186,0.10425500494912893,0.10286487960144142,0.013075437881204799,0.0,0.0,0.0,0.5004540388828932,0.18042442025258065,-0.8313146399951616,0.7444415863675966,0.02769244,-4.277349,-3.6128707,2.6090927,0.4631142,-0.110099256,38.383278,0.003998258
figure_eight_depth,ppo,1.0,0.13414943,0.086968645,-0.101041846,0.012451495,-0.0037470441,-0.05861268,0.13502276,0.22666793,-0.12099382,0.009176816,-0.011714006,-0.059714895,0.10452846326765346,0.10395584540887964,-0.586916010939264,0.0,0.0,0.7770977744934099,0.10414608915375323,0.10243137647086842,0.013072030035865545,0.0,0.0,0.0,0.48707255202818445,0.18536920412009716,-0.8357104526934164,-0.2838775676875112,-1.4340309,-3.481885,-2.6840446,0.6207644,0.25450283,-0.15233392,21.85739,0.002276811
figure_eight_depth,ppo,1.1,0.14567497,0.10963222,-0.113084815,0.013244886,-0.00474711,-0.064410105,0.10132936,0.23147574,-0.12370192,0.0077166837,-0.0107217245,-0.057844862,0.11493715049286661,0.11417543505532787,-0.5856089932601082,0.0,0.0,0.7753352826909853,0.1040257525660726,0.1019529435531824,0.013068263814197678,0.0,0.0,0.0,0.47354466867982065,0.18838659563758772,-0.8397453880386186,-0.3091910206294574,-2.8193338,-2.042606,-0.7070382,-1.1842431,0.26178497,-0.7900955,14.716,0.0015329166
figure_eight_depth,ppo,1.2000000000000002,0.15456481,0.13124105,-0.1251483,0.01392885,-0.0055322177,-0.06977147,0.07423193,0.21974042,-0.12390977,0.0065851263,-0.008560467,-0.053504337,0.12533323356430426,0.12434494358242741,-0.5843023701176716,0.0,0.0,0.773397122191584,0.10389400838235752,0.10142979070485586,0.01306413931950745,0.0,0.0,0.0,0.4601353116258208,0.18340964058695336,-0.8431685908309579,-0.3305047290948027,-4.1623373,-0.3514996,1.6148602,-2.5061772,0.6664519,-1.7750654,29.932318,0.0031179495
figure_eight_depth,ppo,1.3,0.16160566,0.15022603,-0.13679178,0.014480346,-0.006041959,-0.07455642,0.056356728,0.19265136,-0.11944334,0.005250252,-0.0057633766,-0.047773104,0.13571557243430438,0.13445991030763285,-0.5829961773336879,0.0,0.0,0.7712811156541809,0.10375087104985692,0.10086214739807309,0.013059656664815567,0.0,0.0,0.0,0.44723285940945856,0.16801341982830859,-0.8458375334174141,-0.3476958078149981,-5.3991866,1.3191705,3.7332306,-3.1099257,0.7306327,-2.6544878,62.080208,0.0064666886
figure_eight_depth,ppo,1.4000000000000001,0.16769463,0.16534851,-0.14777668,0.014932571,-0.0062480546,-0.0788392,0.048791673,0.15372908,-0.112383485,0.004263487,-0.002680869,-0.042792708,0.14608302856241162,0.1445158984722358,-0.581690450718092,0.0,0.0,0.7689848758804891,0.10359635626518149,0.1002502626199081,0.013054815973079226,0.0,0.0,0.0,0.434950826100312,0.1469636167450387,-0.8478240736353491,-0.3612687094843213,-6.348755,2.3172297,5.311923,-3.133545,0.51618564,-3.3776176,95.38663,0.009936105
figure_eight_depth,ppo,1.5,0.17351767,0.17591003,-0.15803272,0.015366748,-0.006163312,-0.08273675,0.049089793,0.108324856,-0.10449827,0.0040982496,0.00026535938,-0.038983084,0.15643446504023087,0.15450849718747373,-0.5803852260680388,0.0,0.0,0.7665058005618615,0.10343048097261054,0.09959440476324521,0.013049617376914568,0.0,0.0,0.0,0.4232392996858725,0.12979459268515603,-0.8492425534891648,-0.37242579176372276,-6.842462,2.568153,6.0653777,-2.4703715,0.37358853,-3.6956437,110.1036,0.011469123
