repetition_id,seed,time,x,y,z,roll,pitch,yaw,u,v,w,p,q,r,x_ref,y_ref,z_ref,yaw_ref,tracking_error_m,velocity_error,yaw_error,reward,T1,T2,T3,T4,T5,T6,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_prepare_time_s,controller_solver_time_s,controller_post_time_s,controller_success
0,42,1.0,0.15249863,0.15306279,0.0010706515,0.011355646,-0.004724881,-0.05146171,0.18385898,0.26705828,-0.017068109,0.009406095,-0.01278968,-0.04953693,0.14943813,0.14776011,-0.05,0.76820195,0.05143633857369423,0.13290534913539886,-0.8196636438369751,-0.3127514241772244,-0.6169567,0.6918045,1.2863913,-0.31132853,2.0646067,-1.4058933,0.00032637501135468483,0.0003269999999999662,3063.960061921713,8.970801718533039e-05,0.00023145799059420824,4.00003045797348e-06,1
0,42,1.1,0.1706965,0.1768493,-0.0004835008,0.01210245,-0.005907675,-0.055931572,0.16942683,0.24670959,-0.019144945,0.007256847,-0.01233474,-0.04456093,0.16425233,0.16202152,-0.055,0.76450765,0.05686333775520325,0.11133938282728195,-0.8204392194747925,-0.33876258360138395,-2.0080366,1.8486485,2.609999,-1.9139266,1.997622,-1.9701171,0.000427083985414356,0.00042700000000017724,2341.459839637401,0.0001052910229191184,0.00031354097882285714,5.790963768959045e-06,1
0,42,1.2000000000000002,0.1875615,0.19746917,-0.0020739802,0.012633057,-0.00697651,-0.059832193,0.15676247,0.21508472,-0.019435596,0.005075638,-0.011159619,-0.038873315,0.17902957,0.17613712,-0.06,0.76042765,0.0623159185051918,0.08123227208852768,-0.8202598690986633,-0.360336659660543,-3.05301,2.974133,3.7773795,-2.995033,1.8339067,-2.559829,0.0003552499692887068,0.00035600000000002296,2814.9193144259325,9.362498531118035e-05,0.000255541002843529,4.542001988738775e-06,1
0,42,1.3,0.20335951,0.21411607,-0.0035814473,0.012973363,-0.007886881,-0.06317542,0.14763448,0.17540027,-0.018322274,0.0031698123,-0.009525308,-0.03331373,0.19376653,0.1900942,-0.065,0.75595236,0.06664318591356277,0.04845564439892769,-0.8191277980804443,-0.3780307741925008,-3.8194706,3.8797655,4.5221105,-3.3868427,1.5386808,-3.0763056,0.00033125001937150955,0.00033100000000008123,3018.867747984829,9.070796659216285e-05,0.00023495900677517056,4.250032361596823e-06,1
0,42,1.4000000000000001,0.21840979,0.22637506,-0.0049583046,0.013193871,-0.008619235,-0.06612878,0.14235,0.13164279,-0.01660092,0.0019721594,-0.007706057,-0.02943528,0.2084599,0.20388022,-0.07,0.75107116,0.06953733414411545,0.034099411219358444,-0.8171999454498291,-0.392866985749377,-4.314432,4.246678,4.6709657,-3.0227723,1.1434915,-3.4162378,0.00032175000524148345,0.0003210000000000157,3108.0030573720387,8.991605136543512e-05,0.00022674998035654426,3.916968125849962e-06,1
0,42,1.5,0.23294924,0.23431963,-0.0062447293,0.0133942785,-0.009176453,-0.06898788,0.13971089,0.088686354,-0.015240363,0.0017576421,-0.0059488956,-0.02851396,0.22310637,0.21748276,-0.075,0.7457723,0.07146783173084259,0.058324601501226425,-0.8147602081298828,-0.4062275435716729,-4.3670163,3.709347,4.197476,-1.7509806,0.77183074,-3.5464594,0.00034083303762599826,0.000332000000000221,2933.987875604115,8.945801528170705e-05,0.0002459589741192758,4.249974153935909e-06,1
0,42,1.6,0.24714807,0.23866522,-0.007529065,0.013674876,-0.009574159,-0.07208387,0.13853121,0.05294648,-0.014825651,0.0025218735,-0.004391353,-0.030902436,0.23770262,0.23088959,-0.08,0.74004287,0.07349634915590286,0.08777862787246704,-0.8121267557144165,-0.4195920014374482,-3.5614986,1.9437656,3.0645828,0.52581435,0.7547705,-3.119788,0.000321083003655076,0.0003210000000000157,3114.4594656721592,8.837494533509016e-05,0.0002275420119985938,3.916968125849962e-06,1
0,42,1.7000000000000002,0.26120907,0.24103849,-0.008945181,0.013976753,-0.009832263,-0.07563195,0.13839382,0.033583034,-0.015947577,0.0026790823,-0.0030659565,-0.035440613,0.2522454,0.24408862,-0.085,0.73386896,0.07664193958044052,0.10333476215600967,-0.8095009326934813,-0.43389081975288407,-1.7056588,-0.81508636,1.0557271,2.7958052,0.7759168,-2.8032942,0.0003970410325564444,0.00038800000000005497,2518.631370569583,8.80410079844296e-05,0.00029866601107642055,8.792034350335598e-06,1
0,42,1.8,0.27509505,0.24378505,-0.010556842,0.014294871,-0.009986095,-0.07956269,0.13622221,0.037631687,-0.017984515,0.0027947084,-0.0020875174,-0.03928012,0.26673144,0.257068,-0.09,0.72723526,0.08097902685403824,0.09685083478689194,-0.8067979216575623,-0.45066601017289387,0.08768988,-2.8807535,-1.2059387,4.8074718,0.84215343,-2.8336823,0.0003977909800596535,0.0003980000000001205,2513.883044432124,0.00010350003140047193,0.0002874170313589275,5.125009920448065e-06,1
0,42,1.9000000000000001,0.2888292,0.24894403,-0.012290937,0.014726394,-0.010054254,-0.08399364,0.13262731,0.062069084,-0.019555515,0.003872758,-0.0013148631,-0.044293065,0.28115746,0.269816,-0.095,0.7201252,0.08564627170562744,0.07196357101202011,-0.8041188716888428,-0.4712469347293396,1.5384462,-4.232378,-2.5954423,6.059129,1.2203312,-2.490461,0.00034558394690975547,0.00034500000000026176,2893.652928447907,9.412498911842704e-05,0.00024562503676861525,4.416971933096647e-06,1
0,42,2.0,0.30257776,0.25779003,-0.014103687,0.015182699,-0.010043029,-0.088863514,0.12939075,0.09938554,-0.020895204,0.004073425,-0.00060485885,-0.048692677,0.29552022,0.28232124,-0.1,0.71252084,0.08960896730422974,0.04045556113123894,-0.8013843297958374,-0.4957135459166329,2.3015707,-4.8587856,-3.3238368,6.3947845,1.258534,-2.6328268,0.0003317079972475767,0.000332000000000221,3014.6997006334777,9.304104605689645e-05,0.0002333340235054493,4.04199818149209e-06,1
0,42,2.1,0.3163766,0.2708258,-0.015913332,0.015730225,-0.009962714,-0.094064586,0.12568693,0.14177905,-0.021514663,0.0049529164,1.3454437e-05,-0.052014273,0.30981648,0.29457238,-0.105,0.7044028,0.09243034571409225,0.03900580480694771,-0.7984673976898193,-0.5230885463226206,2.3591604,-4.8073936,-3.0494492,5.9973936,1.510385,-2.3384838,0.00031641701934859157,0.0003169999999999007,3160.3862588008137,8.879200322553515e-05,0.00022229098249226809,4.125002305954695e-06,1
0,42,2.2,0.33028743,0.28772795,-0.017725965,0.016250554,-0.009817384,-0.09938556,0.12243117,0.18101366,-0.02219703,0.004673199,0.00061620434,-0.05322339,0.32404304,0.30655843,-0.11,0.6957503,0.09438261389732361,0.07113642990589142,-0.7951358556747437,-0.5515733193958764,1.631778,-4.116225,-2.2170715,4.793409,1.474648,-2.4395258,0.00031587498961016536,0.0003169999999999007,3165.80936412263,8.891697507351637e-05,0.00022175000049173832,4.04199818149209e-06,1
0,42,2.3000000000000003,0.34415942,0.30743352,-0.0195243,0.016775232,-0.009617095,-0.10464341,0.11830079,0.20950821,-0.022553112,0.004730602,0.0011482739,-0.05260161,0.33819667,0.3182686,-0.115,0.68654066,0.09627337753772736,0.10039110481739044,-0.7911840677261354,-0.579349840812985,0.31522703,-2.7143185,-0.54081327,3.1980214,1.5756493,-2.3749857,0.0003107920056208968,0.0003109999999999502,3217.5859800583066,8.808297570794821e-05,0.00021762499818578362,3.916968125849962e-06,1
0,42,2.4000000000000004,0.3579789,0.3282582,-0.0213129,0.017224686,-0.009360319,-0.10967067,0.11550974,0.2211926,-0.022711307,0.004011068,0.0017241403,-0.050306205,0.35227424,0.32969233,-0.12,0.67674977,0.09886223822832108,0.11453689634799957,-0.786420464515686,-0.6049824657587992,-1.1651069,-1.0923897,1.3145584,1.4608395,1.5267198,-2.5363114,0.000310208008158952,0.00030999999999981043,3223.643406032237,8.812500163912773e-05,0.0002169999643228948,3.958994057029486e-06,1
0,42,2.5,0.37172306,0.34844145,-0.023079392,0.01757448,-0.009049993,-0.114332326,0.11435467,0.21530846,-0.022447877,0.0030615996,0.0022999223,-0.04666104,0.36627254,0.3408194,-0.125,0.6663517,0.10235045105218887,0.11196930706501007,-0.7806839942932128,-0.6277631096146523,-2.4620142,0.425732,3.0101104,0.018770806,1.4172862,-2.7037804,0.0003162499633617699,0.0003170000000003448,3162.0557022992075,8.812500163912773e-05,0.00022291700588539243,4.082976374775171e-06,1
0,42,2.6,0.38544238,0.3665322,-0.024832606,0.017791789,-0.008690471,-0.118552156,0.11549527,0.19502139,-0.022008752,0.0017912041,0.0028531232,-0.04225329,0.3801884,0.35163972,-0.13,0.65531856,0.10634646564722061,0.09557956457138062,-0.7738707065582275,-0.6474719105938725,-3.4603412,1.6904742,4.385876,-1.046607,1.1580865,-2.9138315,0.0003142500063404441,0.00031500000000006523,3182.1797289532774,8.91250092536211e-05,0.0002199580194428563,4.083034582436085e-06,1
0,42,2.7,0.39922595,0.38147637,-0.026615575,0.017884284,-0.008290892,-0.12230502,0.11903374,0.16433336,-0.021791933,0.0005988144,0.0033275124,-0.03759239,0.39401877,0.36214358,-0.135,0.6436206,0.11021822690963745,0.0697150006890297,-0.7659256458282471,-0.6641789001374634,-4.2907476,2.5564334,5.382171,-1.7041737,0.80955774,-3.1547427,0.000307333015371114,0.00030700000000027927,3253.799461774289,8.895801147446036e-05,0.0002133329981006682,3.916968125849962e-06,1
0,42,2.8000000000000003,0.41309476,0.39259708,-0.028484892,0.017898489,-0.007867988,-0.12562983,0.12392562,0.12692346,-0.02199461,-0.00013360677,0.0036337932,-0.03331721,0.40776044,0.37232155,-0.14,0.6312261,0.11346881091594696,0.04089914634823799,-0.7568559646606445,-0.6781590046311574,-5.062171,2.852662,5.907036,-1.8981031,0.5101088,-3.3819518,0.00030620896723121405,0.0003060000000001395,3265.743681650297,8.779199561104178e-05,0.0002133749658241868,3.875000402331352e-06,1
0,42,2.9000000000000004,0.426907,0.39961147,-0.030476257,0.017893046,-0.0074452916,-0.12864405,0.12808414,0.08650932,-0.02247397,-0.0002915784,0.0036868348,-0.030212047,0.4214104,0.38216448,-0.145,0.6181012,0.11597540974617004,0.03041655197739601,-0.7467452287673951,-0.6900858169740408,-5.5146074,2.439553,5.7539735,-1.4194624,0.4079504,-3.4487865,0.000308374990709126,0.00030799999999997496,3242.805124048622,8.924998110160232e-05,0.00021420797565951943,3.917026333510876e-06,1
