controller,scenario_id,time,target_x,target_y,target_z,x,y,z,error,cmd_surge,cmd_sway,cmd_heave,cmd_roll,cmd_pitch,cmd_yaw,thruster_1_power_W,thruster_2_power_W,thruster_3_power_W,thruster_4_power_W,thruster_5_power_W,thruster_6_power_W,total_power_W,total_step_energy_J,total_cum_energy_J,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_cum_wall_time_s,controller_cum_cpu_time_s,optimizer_success,optimizer_iterations,optimizer_final_cost
MPC,3,50.2,-0.5,0.0,-0.5,-0.4481709897518158,0.0035920257214456797,-0.44335630536079407,0.07686128475682356,-2.945331385592568,-2.587799074813092,-1.5667405772425707,-0.003747475636084148,0.04618765398027298,0.27432864995747064,0.2231673302213221,2.2180260617186294,3.2308964144123515,0.039919410589853134,0.6863785161242476,0.6863785161242476,7.084766249190651,0.7084766249190652,588.6519778247308,0.03460653399997682,0.034602909999989606,28.896277217495108,18.24677267898005,18.242123194999905,0.0,5.0,30.205580134670242
MPC,3,50.300000000000004,-0.5,0.0,-0.5,-0.4413030445575714,0.022980695590376854,-0.44324806332588196,0.08481879074999311,-3.098754240627352,-2.9340791578857397,-1.5703575323995123,0.013711747580207819,-0.04039692490433444,-0.18376395637870802,0.033790752418335915,3.444907667878433,2.736155703024254,0.1033166229621937,0.6887567329995574,0.6887567329995574,7.695684212282332,0.7695684212282331,589.4215462459591,0.03465128799871309,0.03464448199999026,28.858956124145774,18.281423966978764,18.276767676999896,0.0,5.0,35.69696720933081
MPC,3,50.400000000000006,-0.5,0.0,-0.5,-0.43484607338905334,0.04185833781957626,-0.4431729316711426,0.09605451729458132,-3.03404908705417,-3.0582153223514132,-1.5012848254041888,-0.0020994929789907996,-0.004144988334633352,0.04650779962226065,0.005886535686410589,3.0397030357789396,3.219999894133812,0.011038124171729653,0.6438173656063898,0.6438173656063898,7.564262320983672,0.7564262320983671,590.1779724780575,0.03482382000038342,0.03482007499999895,28.715976592716988,18.316247786979147,18.311587751999895,0.0,5.0,41.714907099057946
MPC,3,50.5,-0.5,0.0,-0.5,-0.4284757673740387,0.06024782732129097,-0.4430844485759735,0.10947555226428285,-3.0342235630357752,-3.1289766802952785,-1.4253999656868748,-0.004503849513985261,-0.026963457555343507,0.03372503317912276,0.00020531635581743493,3.118709301308512,3.2502111216695857,0.015839461813472316,0.5956253324151285,0.5956253324151285,7.576215865977645,0.7576215865977646,590.9355940646551,0.03465169900118781,0.03464797700000588,28.85861382917246,18.350899485980335,18.3462357289999,0.0,5.0,48.89777476966476
MPC,3,50.6,-0.5,0.0,-0.5,-0.42207974195480347,0.07825097441673279,-0.4429548680782318,0.12429371941884321,-3.3644666871112068,-3.649001898466876,-1.4688736436225907,-0.028644809448933852,0.0598353765668445,-0.0366963537688173,0.04814527320641442,3.941974181490075,3.7893350536455626,0.017538174742189685,0.6230812775731065,0.6230812775731065,9.043155238230455,0.9043155238230456,591.8399095884782,0.03474014599851216,0.03473630400000616,28.785140973294343,18.385639631978847,18.380972032999907,0.0,5.0,56.97892450035062
MPC,3,50.7,-0.5,0.0,-0.5,-0.4157433807849884,0.0957702100276947,-0.4427993893623352,0.13979635498686632,-3.5919206935065597,-3.7779072320404623,-1.5168064823923624,-0.004175526767792563,-0.009459232227263935,-0.011531744941801564,0.02074649840337173,4.188329863786919,4.139159537412131,0.012943295065946327,0.653827688722934,0.653827688722934,9.668834572114237,0.9668834572114238,592.8067930456898,0.03499021400057245,0.03498555999999553,28.579419376618837,18.42062984597942,18.415957592999902,0.0,5.0,65.30967976222087
MPC,3,50.800000000000004,-0.5,0.0,-0.5,-0.4094519019126892,0.11286730319261551,-0.44266974925994873,0.1556430012789531,-4.222677879469264,-4.490224593531526,-1.6935342317157733,0.0878443678092731,-0.05895884445407059,-0.01137095722288034,0.03354049925364958,5.378672920363229,5.325955041670882,0.0243069399504358,0.7713633737965754,0.7713633737965754,12.305202148831345,1.230520214883135,594.0373132605728,0.03450608899947838,0.034502384000006714,28.980392417556125,18.455135934978898,18.45045997699991,0.0,5.0,74.82267962320097
MPC,3,50.900000000000006,-0.5,0.0,-0.5,-0.40342605113983154,0.1293555498123169,-0.44263285398483276,0.17131951233767492,-3.8890041997302363,-4.558317445848439,-1.4893551511154908,-0.0723947632853254,0.11211919497340889,0.054090447485401705,0.08103554046921066,4.98648685370042,5.2334061685278765,0.1504197181229786,0.6361586724274744,0.6361586724274744,11.723665625675434,1.1723665625675435,595.2096798231404,0.03463458500118577,0.03463078599999392,28.872873746452093,18.489770519980084,18.485090762999903,0.0,5.0,82.7689242613112
MPC,3,51.0,-0.5,0.0,-0.5,-0.3972986042499542,0.1453426033258438,-0.44254302978515625,0.1870116372229561,-4.025488935357989,-4.736376070986861,-1.469861009409505,0.04548741211293662,-0.054603719180719365,-0.05112279047448609,0.16007554586186393,5.516746825961631,5.27906903606972,0.09246753174685095,0.6237096289412825,0.6237096289412825,12.295778197522631,1.229577819752263,596.4392576428926,0.035010112000236404,0.03500635700000032,28.5631762615683,18.52478063198032,18.520097119999903,0.0,5.0,92.30502410186763
MPC,3,51.1,-0.5,0.0,-0.5,-0.3910558223724365,0.160896897315979,-0.4424632489681244,0.20265024827065678,-4.2789151009151905,-4.591854030121388,-1.5097039971010608,-0.00246726820870799,-0.038349231070308916,-0.011063567459318385,0.041399112059906755,5.524312302779145,5.472556944694234,0.03168146158814027,0.6492407214669734,0.6492407214669734,12.368431264055374,1.236843126405537,597.676100769298,0.03466170200044871,0.03465792099999021,28.850285539557593,18.55944233398077,18.554755040999893,0.0,5.0,102.46971949777661
