controller,scenario_id,time,target_x,target_y,target_z,x,y,z,error,cmd_surge,cmd_sway,cmd_heave,cmd_roll,cmd_pitch,cmd_yaw,thruster_1_power_W,thruster_2_power_W,thruster_3_power_W,thruster_4_power_W,thruster_5_power_W,thruster_6_power_W,total_power_W,total_step_energy_J,total_cum_energy_J,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_cum_wall_time_s,controller_cum_cpu_time_s
PPO,6,7.5,0.5,0.5,-0.7,0.5328741073608398,0.5414590239524841,-0.6208363771438599,0.0952178385890683,0.46752309799194336,-2.625582695007324,-4.820524215698242,0.30890220403671265,-0.8943049907684326,-0.7281660437583923,2.274578547485334,1.658603049056905,0.038771461153072354,0.29477655747750114,3.7043281133922075,3.7043281133922075,11.675385841957228,1.1675385841957229,242.89246944257732,0.00028388400096446276,0.00028124899999948383,3522.5655429774724,0.020183268996333936,0.019989397999992775
PPO,6,7.6000000000000005,0.5,0.5,-0.7,0.5479850769042969,0.49646973609924316,-0.6060761213302612,0.10553068441495143,-1.7096586227416992,-1.8946326971054077,-4.085522174835205,0.4259822368621826,-1.0652247667312622,-0.5072489976882935,0.36753868373029636,2.243764456178347,0.7393057360289471,0.2371956554196696,2.8902765707906948,2.8902765707906948,9.36835767293865,0.936835767293865,243.82930520987117,0.0002762750009424053,0.0002736340000000226,3619.5819259393243,0.02045954399727634,0.020263031999992798
PPO,6,7.7,0.5,0.5,-0.7,0.5580339431762695,0.45324206352233887,-0.5930728316307068,0.1303367274397767,-3.4679110050201416,-0.9207136034965515,-3.3385348320007324,0.6786262392997742,-1.231725811958313,-0.0332767516374588,0.8046735345701832,1.9683291470849886,1.8588381963981873,0.888086266591631,2.1350198243257754,2.1350198243257754,9.789966793296541,0.9789966793296542,244.8083018892008,0.000277162002021214,0.0002744269999999105,3607.9981841214294,0.020736705999297556,0.020537458999992708
PPO,6,7.800000000000001,0.5,0.5,-0.7,0.5640133023262024,0.4131247103214264,-0.5821826457977295,0.15976841922816012,-5.072706699371338,0.2900264859199524,-2.1846234798431396,0.9861422777175903,-1.2925628423690796,0.59306401014328,3.734908338443117,1.2423016168738248,3.2710062862386144,1.5848491726409353,1.1301418043118838,1.1301418043118838,12.09334902282026,1.2093349022820261,246.01763679148291,0.0002691410008992534,0.00026639200000033725,3715.5245639230066,0.02100584700019681,0.020803850999993045
PPO,6,7.9,0.5,0.5,-0.7,0.56739741563797,0.3772331774234772,-0.5735815763473511,0.1886682861506759,-6.267482757568359,1.8667984008789062,-1.1149203777313232,1.2847344875335693,-1.0949050188064575,1.269370675086975,7.9342563745727634,0.27606910968270565,4.355193106867657,2.285620337531462,0.4120347303930314,0.4120347303930314,15.675208389440652,1.5675208389440651,247.58515763042692,0.0002676130025065504,0.0002651729999998409,3736.7392115991183,0.02127346000270336,0.021069023999992886
PPO,6,8.0,0.5,0.5,-0.7,0.5698815584182739,0.3462531566619873,-0.5674543976783752,0.21468549261226838,-7.054093837738037,3.772428035736084,-0.5884958505630493,1.1969902515411377,-0.8976380825042725,1.9440659284591675,12.967628061204103,0.42477248062478423,4.862054098076067,3.00963159125447,0.1580094829218383,0.1580094829218383,21.5801051970031,2.1580105197003103,249.7431681501272,0.00027560899980016984,0.0002728859999994171,3628.328540523167,0.02154906900250353,0.021341909999992303
PPO,6,8.1,0.5,0.5,-0.7,0.5731168389320374,0.3205859363079071,-0.5641067624092102,0.23664836870097095,-7.395063877105713,4.826828956604004,-0.5004006624221802,1.1543046236038208,-0.6523100137710571,2.4291512966156006,16.33595849986979,1.3877856783926854,5.321366244687147,3.1437270079396638,0.12389245483633558,0.12389245483633558,26.43662234056196,2.643662234056196,252.38683038418344,0.00026988900208380073,0.00026729299999939116,3705.226935069771,0.02181895800458733,0.021609202999991695
PPO,6,8.200000000000001,0.5,0.5,-0.7,0.5777708292007446,0.3003247380256653,-0.5634446740150452,0.254098148702323,-7.066951751708984,5.056336402893066,-0.8316444158554077,1.3363432884216309,-0.6382240056991577,3.1507012844085693,18.683295779975115,2.994347835856172,6.518871851292985,1.789383056896445,0.2654450053387974,0.2654450053387974,30.51678853469831,3.0516788534698307,255.43850923765325,0.00027652499920804985,0.0002739099999997663,3616.3095664548846,0.02209548300379538,0.02188311299999146
PPO,6,8.3,0.5,0.5,-0.7,0.583280086517334,0.2849218249320984,-0.5655151605606079,0.2669838314203926,-6.175602436065674,5.120791435241699,-1.1762642860412598,1.4819297790527344,-0.5340248346328735,4.041536808013916,20.694499278085946,5.724761236167026,7.823705736959891,0.24965469340633328,0.44650405872619786,0.44650405872619786,35.385629062071594,3.5385629062071593,258.9770721438604,0.0002697829986573197,0.0002670560000002098,3706.682796828896,0.0223652660024527,0.02215016899999167
PPO,6,8.4,0.5,0.5,-0.7,0.588985025882721,0.27354955673217773,-0.5701760649681091,0.2757759819032584,-4.257775783538818,5.310579299926758,-1.601750373840332,1.582120418548584,-0.3329116106033325,4.8826141357421875,21.257991630006288,10.135362298667653,7.832390465171055,0.9309760779969708,0.709512899026771,0.709512899026771,41.575746269895504,4.15757462698955,263.13464677084994,0.000277734001429053,0.00027492099999992803,3600.567430903664,0.022643000003881752,0.0224250899999916
