time,x,y,z,error,cmd_surge,cmd_sway,cmd_heave,cmd_roll,cmd_pitch,cmd_yaw,thruster_1_force_N,thruster_2_force_N,thruster_3_force_N,thruster_4_force_N,thruster_5_force_N,thruster_6_force_N,thruster_1_power_W,thruster_2_power_W,thruster_3_power_W,thruster_4_power_W,thruster_5_power_W,thruster_6_power_W,thruster_1_step_energy_J,thruster_2_step_energy_J,thruster_3_step_energy_J,thruster_4_step_energy_J,thruster_5_step_energy_J,thruster_6_step_energy_J,thruster_1_cum_energy_J,thruster_2_cum_energy_J,thruster_3_cum_energy_J,thruster_4_cum_energy_J,thruster_5_cum_energy_J,thruster_6_cum_energy_J,total_power_W,total_step_energy_J,total_cum_energy_J
0.0,0.0,0.0,0.0,0.0,0.612,0.612,0.0,0.0,0.0,2.04,-1.8144626837994429,2.2472120338856096,-1.3817133337132759,1.814462683799444,2.0144582488772967e-16,2.0144582488772967e-16,2.419552774578759,3.3348715874652295,1.607829381712238,2.419552774578761,2.8304171299588046e-24,2.8304171299588046e-24,0.2419552774578759,0.33348715874652296,0.1607829381712238,0.24195527745787612,2.8304171299588047e-25,2.8304171299588047e-25,0.2419552774578759,0.33348715874652296,0.1607829381712238,0.24195527745787612,2.8304171299588047e-25,2.8304171299588047e-25,9.781806518334987,0.9781806518334988,0.9781806518334988
0.1,0.0003596328024286777,0.00025255989748984575,0.0005798699567094445,0.021005478210780092,0.7048801554243561,0.6115357810734863,-0.12214613396544009,0.0,0.0,-1.1001371176755654,1.0115109195960237,-0.5130853817716334,1.4439320173312975,-0.9455064795069082,-0.061073066982720144,-0.061073066982720144,1.0070914318239366,0.36382915684680084,1.7176440032198645,0.9101433535296808,0.014941274096721,0.014941274096721,0.10070914318239366,0.036382915684680085,0.17176440032198648,0.09101433535296809,0.0014941274096721,0.0014941274096721,0.3426644206402696,0.36987007443120307,0.3325473384932103,0.3329696128108442,0.0014941274096721,0.0014941274096721,4.0285904936137245,0.4028590493613725,1.3810397011948712
0.2,0.0010900364723056555,0.0008094909717328846,0.001680757850408554,0.04160761746290117,0.7542239714885852,0.6552970887939079,-0.24040867589333403,0.0,0.0,2.12,-1.8506421483666011,2.3839590331396283,-1.3872771331886253,1.9205940179616543,-0.12020433794666678,-0.12020433794666678,2.4922793054236023,3.6438561173074215,1.6175506163465225,2.634913700330091,0.04125658238973896,0.04125658238973896,0.24922793054236025,0.3643856117307422,0.16175506163465225,0.2634913700330091,0.004125658238973896,0.004125658238973896,0.5918923511826298,0.7342556861619453,0.49430240012786253,0.5964609828438533,0.005619785648645997,0.005619785648645997,10.471112904187116,1.0471112904187116,2.428150991613583
0.30000000000000004,0.002234106417745352,0.0016698186518624425,0.003245705273002386,0.0617684304623279,0.8550085016095129,0.6309248835887555,-0.3542449434970195,0.0,0.0,-1.9822410633187808,1.8423149541466943,-1.2377326446864578,2.2884462177516363,-1.6838639082914015,-0.17712247174850992,-0.17712247174850992,2.4754767617621587,1.3631803148460757,3.427078900949693,2.163084675258505,0.07379442176976408,0.07379442176976408,0.24754767617621587,0.13631803148460758,0.3427078900949693,0.21630846752585053,0.007379442176976409,0.007379442176976409,0.8394400273588457,0.8705737176465529,0.8370102902228318,0.8127694503697038,0.012999227825622406,0.012999227825622406,9.576409496355959,0.9576409496355961,3.3857919412491793
0.4,0.003758353879675269,0.002954375697299838,0.005220070946961641,0.0814158005989568,0.8815657865046622,0.696658105015748,-0.4632381609650329,0.0,0.0,2.2,-1.8913987447916645,2.5147598904911628,-1.398787074566459,2.0221482202659593,-0.23161908048251617,-0.23161908048251617,2.575061955668681,3.9478243842110463,1.637723020581704,2.8466397935864203,0.1103505590190754,0.1103505590190754,0.2575061955668681,0.39478243842110466,0.1637723020581704,0.284663979358642,0.01103505590190754,0.01103505590190754,1.0969462229257139,1.2653561560676576,1.000782592281002,1.097433429728346,0.024034283727529946,0.024034283727529946,11.227950272086002,1.1227950272086,4.508586968457779
0.5,0.005792719312012196,0.004558713641017675,0.007551855407655239,0.10052101813022042,0.9677457020309602,0.6766930927272866,-0.5670818303423002,0.0,0.0,-0.5409920084535204,0.5840839170429929,0.1002156313272354,1.0625781916925543,-0.3782786433223265,-0.2835409151711501,-0.2835409151711501,0.44190194163401897,0.03140626117394346,1.084312302299127,0.23031953339540137,0.14946401452959715,0.14946401452959715,0.0441901941634019,0.0031406261173943465,0.1084312302299127,0.02303195333954014,0.014946401452959716,0.014946401452959716,1.1411364170891158,1.268496782185052,1.1092138225109147,1.1204653830678861,0.038980685180489666,0.038980685180489666,2.086868067561685,0.20868680675616855,4.717273775213948
0.6000000000000001,0.008243260905146599,0.006676297634840012,0.01019194070249796,0.11900071194642128,1.0243295857987402,0.6887707042967938,-0.6957682438762859,0.0,0.0,2.1919407552187726,-1.8309672674677866,2.5552776637560823,-1.3439328317768893,2.068243228065187,-0.34788412193814267,-0.34788412193814267,2.452640573704885,4.043618603270979,1.5423373770712183,2.9445264129068027,0.20312573447017498,0.20312573447017498,0.2452640573704885,0.404361860327098,0.15423373770712184,0.2944526412906803,0.0203125734470175,0.0203125734470175,1.3864004744596043,1.6728586425121499,1.2634475602180366,1.4149180243585664,0.059293258627507166,0.059293258627507166,11.389374435894236,1.1389374435894237,5.856211218803372
0.7000000000000001,0.01119172666221857,0.009275877848267555,0.013082664459943771,0.136804335388585,1.1349411598640398,0.5993201689549753,-0.8270828413498278,0.0,0.0,-2.3200000000000003,2.2528771989846663,-1.4503526085970775,2.676660554554596,-1.8741359641670094,-0.413541420674914,-0.413541420674914,3.3474902232138626,1.7291132488143548,4.335138591394574,2.5398886652569708,0.2632640517082871,0.2632640517082871,0.33474902232138626,0.17291132488143549,0.4335138591394574,0.2539888665256971,0.02632640517082871,0.02632640517082871,1.7211494967809906,1.8457699673935855,1.696961419357494,1.6689068908842635,0.08561966379833588,0.08561966379833588,12.478158832096337,1.2478158832096335,7.104027102013005
0.8,0.014450605027377605,0.01262724306434393,0.01616670936346054,0.15385574040611927,1.1438932894434592,0.6734708301248574,-0.9600248748711621,0.0,0.0,2.3600000000000003,-1.932764825754861,2.741619527674117,-1.4565490348422412,2.265403736761499,-0.4800124374355807,-0.4800124374355807,2.6599995173263253,4.493904251860974,1.7402061634339365,3.3754482700341297,0.3292242169687158,0.3292242169687158,0.2659999517326325,0.44939042518609745,0.17402061634339366,0.337544827003413,0.03292242169687158,0.03292242169687158,1.9871494485136232,2.295160392579683,1.8709820357008877,2.0064517178876766,0.11854208549520746,0.11854208549520746,12.928006636592798,1.2928006636592797,8.396827765672285
0.9,0.018424829468131065,0.01635730266571045,0.01938760280609131,0.1701174879597031,1.2204098446267597,0.615518474150505,-1.0935892320604994,0.0,0.0,-1.3446958942423841,1.4098910622083394,-0.5469309852459361,1.8451283492257577,-0.9821682722633558,-0.5467946160302497,-0.5467946160302497,1.657262769230228,0.4004163753931454,2.4811493686476522,0.9635891226042769,0.4002666278070162,0.4002666278070162,0.1657262769230228,0.04004163753931454,0.24811493686476524,0.0963589122604277,0.040026662780701626,0.040026662780701626,2.152875725436646,2.3352020301189977,2.1190969725656528,2.102810630148104,0.15856874827590908,0.15856874827590908,6.302950891489336,0.6302950891489336,9.027122854821219
1.0,0.02279556356370449,0.020845087245106697,0.022690165787935257,0.18552658429717536,1.2429124745483362,0.6457035535784732,-1.2267761643600341,0.0,0.0,2.4400000000000004,-1.9590944417214178,2.8379662808958983,-1.5025130803498283,2.3813849195243106,-0.6133880821800167,-0.6133880821800167,2.7145390684531527,4.732862468029724,1.8232256837112817,3.6379559526496026,0.4755717385932176,0.4755717385932176,0.2714539068453153,0.47328624680297243,0.18232256837112817,0.3637955952649603,0.04755717385932176,0.04755717385932176,2.4243296322819616,2.8084882769219703,2.301419540936781,2.4666062254130647,0.20612592213523084,0.20612592213523084,13.859726650030197,1.3859726650030195,10.413095519824239
1.1,0.027833178639411926,0.02585170976817608,0.02602093107998371,0.2000422226185136,1.3282264001010202,0.5323800714161957,-1.3586007896286127,0.0,0.0,-2.4800000000000004,2.4871915482029343,-1.5479936537405057,2.8636411068699044,-1.924443212407478,-0.6793003948143065,-0.6793003948143065,3.8830849145700244,1.9066316660792886,4.797234185278333,2.6428388852784583,0.554250174289896,0.554250174289896,0.38830849145700247,0.19066316660792887,0.4797234185278333,0.26428388852784584,0.0554250174289896,0.0554250174289896,2.812638123738964,2.9991514435298994,2.781142959464614,2.7308901139409105,0.26155093956422043,0.26155093956422043,14.338289999785896,1.4338289999785898,11.846924519802828
1.2000000000000002,0.033100422471761703,0.03182581067085266,0.02932851016521454,0.21363740834977807,1.3171405106342398,0.6130981538676787,-1.4881013982476667,0.0,0.0,2.5200000000000005,-1.9924785176314508,2.923837504476433,-1.5589526554986617,2.490311642343646,-0.744050699123833,-0.744050699123833,2.78421974668021,4.949289828606054,1.9269144210772609,3.8903939953783753,0.6353555551702825,0.6353555551702825,0.278421974668021,0.49492898286060544,0.1926914421077261,0.38903939953783756,0.06353555551702826,0.06353555551702826,3.0910600984069854,3.494080426390505,2.97383440157234,3.119929513478748,0.3250864950812487,0.3250864950812487,14.821529102082463,1.4821529102082467,13.329077430011077
1.3,0.03926834836602211,0.03814910724759102,0.03256390616297722,0.2262527680630429,1.379970534582168,0.5152861667668452,-1.6143471665582931,0.0,0.0,-2.2790934603187574,2.3328346570143697,-1.3570481341736929,2.6971969997868275,-1.721410476946153,-0.8071735832791466,-0.8071735832791466,3.5272722024005256,1.564969638064598,4.385125626867297,2.2358347440428505,0.7178991647079457,0.7178991647079457,0.3527272202400526,0.15649696380645983,0.4385125626867297,0.22358347440428505,0.07178991647079457,0.07178991647079457,3.443787318647038,3.6505773901969647,3.41234696425907,3.3435129878830327,0.3968764115520433,0.3968764115520433,13.149000540791164,1.314900054079116,14.643977484090192
1.4000000000000001,0.045702993869781494,0.04541992396116257,0.035680800676345825,0.23789756938096862,1.3613274859212412,0.5913132049571974,-1.7364454529168085,0.0,0.0,2.6000000000000005,-2.0403093195121524,3.0029132162226952,-1.6221877424817668,2.5847916391923125,-0.8682227264584038,-0.8682227264584038,2.885074669791261,5.151422966454189,2.0453362289565025,4.113877431313231,0.8008658263992494,0.8008658263992494,0.2885074669791261,0.5151422966454189,0.20453362289565025,0.4113877431313231,0.08008658263992495,0.08008658263992495,3.732294785626164,4.165719686842383,3.61688058715472,3.754900731014356,0.47696299419196825,0.47696299419196825,15.797442949313682,1.579744294931368,16.22372177902156
1.5,0.05307947099208832,0.05300157517194748,0.038635775446891785,0.24851531642333077,1.419369594182261,0.47158563524482794,-1.8535482344748455,0.0,0.0,-2.6400000000000006,2.6832204112668196,-1.6795745462105436,3.0166818118586027,-2.0130359468023293,-0.9267741172374228,-0.9267741172374228,4.351084937924522,2.154824795591079,5.186893072534368,2.827420048119923,0.8832301432904625,0.8832301432904625,0.43510849379245226,0.2154824795591079,0.5186893072534369,0.28274200481199235,0.08832301432904625,0.08832301432904625,4.167403279418616,4.381202166401491,4.135569894408157,4.037642735826348,0.5652860085210145,0.5652860085210145,16.286683140750817,1.6286683140750822,17.85239009309664
1.6,0.060612406581640244,0.061611197888851166,0.041388530284166336,0.2581476556309343,1.3830150539685664,0.569346953957988,-1.9648584771774094,0.0,0.0,2.6800000000000006,-2.096030763140589,3.0739700862848407,-1.6934416711489904,2.6713809942932443,-0.9824292385887042,-0.9824292385887042,3.004066321759365,5.33534482493331,2.181566226133123,4.322318697843563,0.9639731927620404,0.9639731927620404,0.3004066321759365,0.533534482493331,0.2181566226133123,0.4322318697843563,0.09639731927620404,0.09639731927620404,4.467809911594553,4.914736648894822,4.353726517021469,4.469874605610705,0.6616833277972185,0.6616833277972185,16.77124245619344,1.677124245619344,19.52951433871598
1.7000000000000002,0.06922446191310883,0.07036761194467545,0.043902020901441574,0.2667226386905817,1.4321938148981022,0.4410896432872064,-2.069635626741437,0.0,0.0,-2.7200000000000006,2.769691818703428,-1.7569778602155481,3.0815892965829668,-2.068875338095089,-1.0348178133707184,-1.0348178133707184,4.56310235029627,2.305485904244399,5.355193567301006,2.94587640418881,1.0420987667444837,1.0420987667444837,0.45631023502962703,0.2305485904244399,0.5355193567301006,0.294587640418881,0.10420987667444837,0.10420987667444837,4.92412014662418,5.145285239319262,4.88924587375157,4.764462246029586,0.7658932044716669,0.7658932044716669,17.253855759519453,1.7253855759519454,21.25489991466793
1.8,0.0779191255569458,0.08017398416996002,0.04614259675145149,0.2743146972685308,1.384311143899365,0.546615533096631,-2.1672008881868803,0.0,0.0,2.7600000000000007,-2.1586911545971903,3.1375469517205365,-1.7721756044426622,2.751031401566012,-1.0836004440934397,-1.0836004440934397,3.1397770147153743,5.5017187856366965,2.335463953352361,4.517065200589777,1.1166493034867184,1.1166493034867184,0.3139777014715375,0.5501718785636697,0.2335463953352361,0.45170652005897777,0.11166493034867185,0.11166493034867185,5.238097848095717,5.695457117882931,5.122792269086806,5.216168766088564,0.8775581348203387,0.8775581348203387,17.727323561267646,1.7727323561267647,23.027632270794697
1.9000000000000001,0.08776066452264786,0.08999209851026535,0.04808010160923004,0.2808460739767213,1.4277546124542488,0.4039221407781766,-2.2569422069968663,0.0,0.0,-2.8000000000000007,2.8524184195245095,-1.842843451187738,3.138034504340145,-2.128459536003376,-1.1284711034984332,-1.1284711034984332,4.769061096439363,2.476542032356905,5.503001227772459,3.0740514731131787,1.1867212028398235,1.1867212028398235,0.4769061096439363,0.2476542032356905,0.5503001227772459,0.3074051473113179,0.11867212028398236,0.11867212028398236,5.715003957739653,5.9431113211186215,5.673092391864052,5.523573913399882,0.9962302551043211,0.9962302551043211,18.196098235361553,1.8196098235361555,24.847242094330856
2.0,0.09757336229085922,0.10090231895446777,0.04968792945146561,0.28641483933206224,1.3701297417530156,0.5145525249666916,-2.3383185936830317,0.0,0.0,2.8400000000000007,-2.2235244515371226,3.1923524830360526,-1.8596808718565148,2.828508903355447,-1.1691592968415154,-1.1691592968415154,3.282282084722137,5.6464995083058245,2.5105603982085496,4.70922415547538,1.251479007118377,1.251479007118377,0.3282282084722137,0.5646499508305824,0.25105603982085495,0.470922415547538,0.1251479007118377,0.1251479007118377,6.043232166211867,6.507761271949204,5.924148431684907,5.99449632894742,1.1213781558161589,1.1213781558161589,18.651524160948643,1.8651524160948645,26.712394510425717
2.1,0.10858297348022461,0.11169217526912689,0.05094307288527489,0.29093050518926383,1.407824188607831,0.3568867691467301,-2.4108643120052298,0.0,0.0,-2.880000000000001,2.933156865080444,-1.9376748345973969,3.1855139196598543,-2.19003188917681,-1.2054321560026149,-1.2054321560026149,4.972971523046027,2.6701421732958655,5.628365581298838,3.2084013902517574,1.3101686296387354,1.3101686296387354,0.49729715230460275,0.2670142173295866,0.5628365581298839,0.3208401390251758,0.13101686296387355,0.13101686296387355,6.5405293185164695,6.774775489278791,6.486984989814791,6.315336467972596,1.2523950187800323,1.2523950187800323,19.100217927169957,1.910021792716996,28.62241630314271
