time,error
86.5,0.02875529934125659
86.6,0.028772649564632907
86.7,0.02879139212640335
86.8,0.028812480083194182
86.9,0.028835702745531197
87.0,0.02886175497341724
87.1,0.02889008643517705
87.2,0.02892163016470586
87.3,0.028955910669719472
87.4,0.0289926446940439
87.5,0.029029568837330884
87.6,0.02906656609777644
87.7,0.029101948801762152
87.8,0.02913538463562718
87.9,0.029165791780751252
88.0,0.02919360484069636
88.1,0.02921809121911657
88.2,0.029240490125817337
88.3,0.029260365383449484
88.4,0.029279137956016322
88.5,0.029296458907236745
88.6,0.02931359369008353
88.7,0.02932986577260615
88.8,0.02934634229880809
88.9,0.02936181490210118
89.0,0.029376988206015767
89.1,0.02939037660755248
89.2,0.02940261758120275
89.3,0.029411826429395133
89.4,0.02941897997013172
89.5,0.02942206626985544
89.6,0.0294232733835463
89.7,0.02942031304709857
89.8,0.02941547614053422
89.9,0.029406346508940244
90.0,0.029395615682054597
90.1,0.02938043403372773
90.2,0.0293638518967409
90.3,0.02934272544006873
90.4,0.02932058025817895
90.5,0.029293893041886662
90.6,0.029266468286358146
90.7,0.029234491130629463
90.8,0.029202238696267774
90.9,0.029164942293909236
91.0,0.029129008191226498
91.1,0.02909663251181076
91.2,0.029069984250469954
91.3,0.029051068035825182
91.4,0.02904157732273278
91.5,0.029032982281670637
91.6,0.02903133478991933
91.7,0.029030056338620214
91.8,0.029033690263259748
91.9,0.02903753446931433
92.0,0.029046006440103952
92.1,0.029054607062537614
92.2,0.029067401188265153
92.3,0.02908062785869934
92.4,0.029097093185421863
92.5,0.02911494652902287
92.6,0.02913628445890479
92.7,0.029159574785624576
92.8,0.02918652264980173
92.9,0.029216054546572938
93.0,0.029249300767147504
93.1,0.029282662503146824
93.2,0.029315689262026025
93.3,0.029345311526732858
93.4,0.029370705001738044
93.5,0.029389414743527558
93.6,0.029405205069088357
93.7,0.029415601845668805
93.8,0.02942385693695324
93.9,0.029427721339078613
94.0,0.029430659806858585
94.1,0.029428223626135078
94.2,0.029425166011677505
94.3,0.029416545908261
94.4,0.029407246135107614
94.5,0.029392363442089713
94.6,0.029377075349506836
94.7,0.02935598943523376
94.8,0.02933492940273802
94.9,0.029307991747256096
95.0,0.02928111177083401
95.1,0.029252955894856818
95.2,0.029227539160112906
95.3,0.02920334081938267
95.4,0.029183774565047463
95.5,0.029166813672060848
95.6,0.029154855660481763
95.7,0.029146049821825684
95.8,0.029141818623274997
95.9,0.029140315917486517
96.0,0.0291425842769945
96.1,0.02914685796934973
96.2,0.02915418494010392
96.3,0.02916303531586352
96.4,0.029174322133162178
96.5,0.029186845779956776
96.6,0.029201139737813072
96.7,0.029216380482647224
96.8,0.02923309975665775
96.9,0.02925081279744217
97.0,0.0292699224217522
97.1,0.02928986498094272
97.2,0.02931097727940986
97.3,0.02933276748585351
97.4,0.02935543976352679
97.5,0.029378559322379257
97.6,0.029402067980795334
97.7,0.029425526132950935
97.8,0.029448727050436416
97.9,0.029470932551115575
98.0,0.029491629219332148
98.1,0.0295100553484351
98.2,0.02952582386186211
98.3,0.029538045956252004
98.4,0.02954684288700078
98.5,0.029551820318959792
98.6,0.02955489177367324
98.7,0.029553636398590353
98.8,0.029550212062124687
98.9,0.029542495927576292
99.0,0.02953278370286063
99.1,0.029518495647653138
99.2,0.029502484197860463
99.3,0.029484170453452183
99.4,0.029468818221706373
99.5,0.0294550592554349
99.6,0.029447792225971558
99.7,0.029445160598541124
99.8,0.029450686431316965
99.9,0.02945708156592236
100.0,0.029469269859230124
100.1,0.0294817412029549
100.2,0.029498485448065295
100.3,0.029514996655246706
100.4,0.02953567524507179
100.5,0.02955701653528703
100.6,0.029582612811323936
100.7,0.02960951661275477
100.8,0.029640554276956197
100.9,0.02966944563844661
101.0,0.02969853123994393
101.1,0.02972275060780206
101.2,0.02974400571425162
101.3,0.029757854343285896
101.4,0.02977066697907456
101.5,0.029777070065656486
101.6,0.029783597501547642
101.7,0.029784065534046167
101.8,0.029784572136236042
101.9,0.029778374781619526
102.0,0.029772800703714096
102.1,0.029759796777178257
102.2,0.029749675256853146
102.3,0.029735106401779666
102.4,0.029725538865114195
102.5,0.02971323483219175
102.6,0.029707463991624498
102.7,0.02969961162159267
102.8,0.029698576013432208
102.9,0.02969564003775294
103.0,0.029698971784813843
103.1,0.029700346106201005
103.2,0.02970744337626065
103.3,0.029712509308230575
103.4,0.0297228081061851
103.5,0.029731406330103422
103.6,0.02974486513745668
103.7,0.029757003239612126
103.8,0.02977374748957666
103.9,0.029789588281992237
104.0,0.029810432062272657
104.1,0.029831389007545315
104.2,0.029857141707094328
104.3,0.02988356703667652
104.4,0.02991420103630732
104.5,0.029945337221919444
104.6,0.029979370264456514
104.7,0.030012815979441956
104.8,0.030047050173324777
104.9,0.030078728891200078
105.0,0.03010874540766028
105.1,0.03013368995678986
105.2,0.030155079347650503
105.3,0.030169824199286762
105.4,0.03018087274963017
105.5,0.03018685768182175
105.6,0.030190976130407735
105.7,0.03019092686815156
105.8,0.030190261332811122
105.9,0.030184816360607585
106.0,0.030178552148419455
106.1,0.03016739509158663
106.2,0.030155441696216957
106.3,0.030140388605094624
106.4,0.03012677549762997
106.5,0.03011131346786484
106.6,0.030099024456303095
106.7,0.03008649753062798
106.8,0.030077873064938972
106.9,0.030070138629301812
107.0,0.03006659052746999
107.1,0.030064400409839317
107.2,0.030066711524195933
107.3,0.03007051147280675
107.4,0.030078651087045098
107.5,0.030088511114655585
107.6,0.030102232182602915
107.7,0.030116939862998588
107.8,0.03013442343302682
107.9,0.03015337922730726
108.0,0.030175585444526434
108.1,0.030199677417166115
108.2,0.030227240888387154
108.3,0.0302572141933955
108.4,0.030290018741506365
108.5,0.030323603313247988
108.6,0.030357909779098968
108.7,0.0303905542788697
108.8,0.030420866207380767
108.9,0.030446724344683023
109.0,0.03046778008124965
109.1,0.030482522554729188
109.2,0.03049299584182279
109.3,0.030499205109168294
109.4,0.030502422269949554
109.5,0.030502641108222615
109.6,0.030500770564725086
109.7,0.03049519809853073
109.8,0.030487428467898554
109.9,0.0304774994448733
110.0,0.030468193456022353
110.1,0.030459211899762202
110.2,0.0304530258345723
110.3,0.03044863086537702
110.4,0.030448063237740443
110.5,0.03044939247533016
110.6,0.030454264805236508
110.7,0.030460449471837493
110.8,0.03046921526398046
110.9,0.030478368177563303
111.0,0.03048917981177962
111.1,0.03049959226976981
111.2,0.03051099447858682
111.3,0.030521694935582187
111.4,0.03053306223161575
111.5,0.030543888895082246
111.6,0.030555603253135947
111.7,0.030567411487430002
111.8,0.030580627878507093
111.9,0.030594868105006952
112.0,0.030611617874249177
112.1,0.030630616785579778
112.2,0.030653193465215944
112.3,0.03067877776935565
112.4,0.030707623236672487
112.5,0.030739575235336686
112.6,0.030774863365497264
112.7,0.030813410560100007
112.8,0.03085549693065942
112.9,0.030900167661314894
113.0,0.030945953565411365
113.1,0.030991873629252275
113.2,0.03103643400261997
113.3,0.031077912040968103
113.4,0.031114930540976943
113.5,0.031146280591579506
113.6,0.031171418980846684
113.7,0.031189880955350822
113.8,0.03120224033792314
113.9,0.031208976351889673
114.0,0.03121134919585642
114.1,0.031210137503618528
114.2,0.03120640117122117
114.3,0.031200436341732883
114.4,0.03119304430868914
114.5,0.031182969830597127
114.6,0.031171049607254555
114.7,0.031156380379110667
114.8,0.031139596971731402
114.9,0.031119740463793965
115.0,0.031097891753631493
115.1,0.031072725381782552
115.2,0.031045622147177182
115.3,0.031015291841232275
115.4,0.03098308610235796
115.5,0.030947702573453497
115.6,0.03091060626969612
115.7,0.030869729577772773
115.8,0.030830318569894485
115.9,0.030791950038978836
