controller,scenario_id,time,target_x,target_y,target_z,x,y,z,error,cmd_surge,cmd_sway,cmd_heave,cmd_roll,cmd_pitch,cmd_yaw,thruster_1_power_W,thruster_2_power_W,thruster_3_power_W,thruster_4_power_W,thruster_5_power_W,thruster_6_power_W,total_power_W,total_step_energy_J,total_cum_energy_J,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_cum_wall_time_s,controller_cum_cpu_time_s
PID,2,48.5,0.5,0.0,-0.5,0.05639195069670677,-0.27746692299842834,-0.3262934982776642,0.5513165547174333,1.7667609084956348,1.6232924606185406,-1.511720386394586,0.0,0.0,0.0,0.011309154765911326,1.2989886324329927,1.2989886324329927,0.011309154765911326,0.6505418630155834,0.6505418630155834,3.921679300428975,0.39216793004289746,250.0661865930009,4.142800025874749e-05,4.081699999991528e-05,24138.26382529412,0.020145528997090878,0.01984880199999628
PID,2,48.6,0.5,0.0,-0.5,0.04253268241882324,-0.2972596287727356,-0.3262935280799866,0.5725500606409192,1.7280136859975757,1.6004449633043258,-1.5117202388220679,0.0,0.0,0.0,0.009482259975994691,1.263747462223639,1.263747462223639,0.009482259975994691,0.6505417677577903,0.6505417677577903,3.847542979914848,0.3847542979914848,250.4509408909924,4.2395000491524115e-05,4.179500000001113e-05,23587.68695379368,0.020187923997582402,0.01989059699999629
PID,2,48.7,0.5,0.0,-0.5,0.030247710645198822,-0.3154813051223755,-0.3262935280799866,0.5919202696501384,1.6835885489173235,1.5708466603141278,-1.5117202856553607,0.0,0.0,0.0,0.007878136586649485,1.2218249585889627,1.2218249585889627,0.007878136586649485,0.6505417979885953,0.6505417979885953,3.7604897863284146,0.37604897863284154,250.8269898696252,4.1908999264705926e-05,4.1285000000002015e-05,23861.223544943,0.020229832996847108,0.019931881999996293
PID,2,48.800000000000004,0.5,0.0,-0.5,0.01956612803041935,-0.33208492398262024,-0.3262935280799866,0.6093201461129646,1.6335933192167431,1.5347747385781259,-1.5117203301208977,0.0,0.0,0.0,0.006464775756898681,1.1736780620529697,1.1736780620529697,0.006464775756898681,0.6505418266910189,0.6505418266910189,3.6613693290017744,0.36613693290017746,251.19312680252537,4.1228999180020764e-05,4.061399999999438e-05,24254.772608804724,0.02027106199602713,0.019972495999996287
PID,2,48.900000000000006,0.5,0.0,-0.5,0.010511974804103374,-0.3470391631126404,-0.32629355788230896,0.6246668196545158,1.5782100789388642,1.492920179395005,-1.5117201816035277,0.0,0.0,0.0,0.005183724976956481,1.1200641655470311,1.1200641655470311,0.005183724976956481,0.6505417308233274,0.6505417308233274,3.55157924269463,0.355157924269463,251.54828472679486,4.115100091439672e-05,4.054899999994532e-05,24300.74549292795,0.020312212996941525,0.020013044999996232
PID,2,49.0,0.5,0.0,-0.5,0.003096162574365735,-0.3603222668170929,-0.32629355788230896,0.6379024123215997,1.5180586996988858,1.4457027294021099,-1.5117202275397177,0.0,0.0,0.0,0.004050485719130099,1.061843248998053,1.061843248998053,0.004050485719130099,0.6505417604750539,0.6505417604750539,3.4328709903844743,0.3432870990384474,251.8915718258333,4.149000233155675e-05,4.091600000011297e-05,24102.191945152364,0.020353702999273082,0.020053960999996345
PID,2,49.1,0.5,0.0,-0.5,-0.0026749325916171074,-0.3719100058078766,-0.32629358768463135,0.6489784726441074,1.4533410639630167,1.3929211211483925,-1.5117200804186495,0.0,0.0,0.0,0.003090765190844883,0.9993276454591081,0.9993276454591081,0.003090765190844883,0.6505416655086759,0.6505416655086759,3.3059201523172574,0.3305920152317258,252.222163841065,4.107100176042877e-05,4.0457999999965466e-05,24348.079110246672,0.02039477400103351,0.02009441899999631
PID,2,49.2,0.5,0.0,-0.5,-0.0068009695969522,-0.38178035616874695,-0.32629358768463135,0.6578581768285798,1.3843498453416396,1.3346244719903915,-1.5117201276804848,0.0,0.0,0.0,0.002307611138208811,0.9330463229016137,0.9330463229016137,0.002307611138208811,0.6505416960161028,0.6505416960161028,3.171791260111851,0.31717912601118514,252.53934296707618,4.3039002775913104e-05,4.247499999987525e-05,23234.739085535984,0.020437813003809424,0.020136893999996186
PID,2,49.300000000000004,0.5,0.0,-0.5,-0.009288130328059196,-0.38991498947143555,-0.32629361748695374,0.6645163700265996,1.3114190901734402,1.2709371591638774,-1.511719981818044,0.0,0.0,0.0,0.0016950689874431883,0.8636142115667466,0.8636142115667466,0.0016950689874431883,0.6505416018621696,0.6505416018621696,3.0317017648327185,0.3031701764832719,252.84251314355947,4.448199979378842e-05,4.38260000001911e-05,22481.00365621697,0.020482295003603213,0.020180719999996377
PID,2,49.400000000000006,0.5,0.0,-0.5,-0.010150197893381119,-0.3963134288787842,-0.32629361748695374,0.6689480291069582,1.2349565771978814,1.202745383484289,-1.5117200302749554,0.0,0.0,0.0,0.0012031112201983803,0.7920752763913396,0.7920752763913396,0.0012031112201983803,0.650541633141015,0.650541633141015,2.8876400415051062,0.2887640041505106,253.13127714771002,4.232100036460906e-05,4.170299999994853e-05,23628.931059868093,0.02052461600396782,0.020222422999996326
PID,2,49.5,0.5,0.0,-0.5,-0.009399239905178547,-0.4009822607040405,-0.32629361748695374,0.6711544280872067,1.1548998049797956,1.13040943804197,-1.511720076282086,0.0,0.0,0.0,0.0007976061351285749,0.7189737126167374,0.7189737126167374,0.0007976061351285749,0.6505416628385318,0.6505416628385318,2.740625963180795,0.27406259631807955,253.405339744028,4.163799894740805e-05,4.102500000024989e-05,24016.523975205335,0.02056625400291523,0.020263447999996576
PID,2,49.6,0.5,0.0,-0.5,-0.007065089885145426,-0.4039340317249298,-0.32629361748695374,0.6711569225535531,1.0722067014861387,1.0542498335894197,-1.5117201199632406,0.0,0.0,0.0,0.0005007736042125251,0.6453277084182166,0.6453277084182166,0.0005007736042125251,0.650541691034636,0.650541691034636,2.5927403461141303,0.2592740346114131,253.66461377863942,4.176400034339167e-05,4.114200000016055e-05,23944.066463408846,0.02060801800325862,0.020304589999996736
PID,2,49.7,0.5,0.0,-0.5,-0.0031808929052203894,-0.40517309308052063,-0.3262936472892761,0.668976937803833,0.9871213667583653,0.9738626376539468,-1.511719970701165,0.0,0.0,0.0,0.00031772280916098343,0.5714873536000745,0.5714873536000745,0.00031772280916098343,0.6505415946862452,0.6505415946862452,2.444693342190962,0.2444693342190961,253.90908311285858,4.1818999306997284e-05,4.118400000008293e-05,23912.576019787182,0.02064983700256562,0.02034577399999682
PID,2,49.800000000000004,0.5,0.0,-0.5,0.002219019690528512,-0.40471595525741577,-0.3262936472892761,0.6646463764813914,0.8997847204480787,0.8898868494899943,-1.5117200159302797,0.0,0.0,0.0,0.00020493126874023682,0.49825946373846997,0.49825946373846997,0.00020493126874023682,0.6505416238815536,0.6505416238815536,2.2980120377775277,0.22980120377775276,254.1388843166363,4.189799801679328e-05,4.132000000023339e-05,23867.488837991412,0.020691735000582412,0.020387093999997052
PID,2,49.900000000000006,0.5,0.0,-0.5,0.009096788242459297,-0.40258142352104187,-0.3262936472892761,0.6582033597985958,0.8104642287979369,0.8024818430142476,-1.5117200588727542,0.0,0.0,0.0,0.00014842074845124363,0.4263098020127815,0.4263098020127815,0.00014842074845124363,0.6505416516008407,0.6505416516008407,2.1539997487241465,0.2153999748724147,254.3542842915087,4.167299994151108e-05,4.10890000002162e-05,23996.352588091107,0.020733408000523923,0.02042818299999727
PID,2,50.0,0.5,0.0,-0.5,0.017411677166819572,-0.39878973364830017,-0.3262936770915985,0.6496911786507356,0.7194024522288237,0.7117582896770909,-1.5117199089094018,0.0,0.0,0.0,0.00013908824206484893,0.3563101299006819,0.3563101299006819,0.00013908824206484893,0.6505415547997788,0.6505415547997788,2.013981545885051,0.20139815458850513,254.55568244609722,4.216999877826311e-05,4.1588999999842e-05,23713.541118608206,0.020775577999302186,0.02046977199999711
PID,2,50.1,0.5,0.0,-0.5,0.027127893641591072,-0.39337337017059326,-0.3262936770915985,0.6391592320772398,0.6264382724056486,0.6184091364266351,-1.5117199534725958,0.0,0.0,0.0,0.00014972653259088923,0.2890478391750339,0.2890478391750339,0.00014972653259088923,0.6505415835652362,0.6505415835652362,1.879478298545722,0.1879478298545722,254.74363027595172,4.198099850327708e-05,4.136999999992952e-05,23820.300508620323,0.020817558997805463,0.02051114199999704
PID,2,50.2,0.5,0.0,-0.5,0.03820403292775154,-0.38637450337409973,-0.3262936770915985,0.6266694971674728,0.5319532055186574,0.5230180430831387,-1.5117199957828862,0.0,0.0,0.0,0.00017577181036121728,0.22550515976750155,0.22550515976750155,0.00017577181036121728,0.6505416108764489,0.6505416108764489,1.7524450849086235,0.17524450849086234,254.9188747844426,4.2459996620891616e-05,4.181300000016819e-05,23551.57983003629,0.020860018994426355,0.02055295499999721
PID,2,50.300000000000004,0.5,0.0,-0.5,0.05059659108519554,-0.3778402507305145,-0.3262936770915985,0.6122912424938829,0.4361584972555284,0.4259497151197865,-1.5117200359541303,0.0,0.0,0.0,0.00021466263257225216,0.16658589284799177,0.16658589284799177,0.00021466263257225216,0.6505416368069117,0.6505416368069117,1.6346843845749515,0.16346843845749515,255.0823432229001,4.186899968772195e-05,4.129999999991085e-05,23884.01938088932,0.020901887994114077,0.02059425499999712
PID,2,50.400000000000006,0.5,0.0,-0.5,0.064265176653862,-0.3678131699562073,-0.3262936770915985,0.5960916463834078,0.33899766482063576,0.3270762183191254,-1.5117200740944727,0.0,0.0,0.0,0.00027088750857168014,0.11313035643937445,0.11313035643937445,0.00027088750857168014,0.6505416614264316,0.6505416614264316,1.5278858107487554,0.15278858107487553,255.23513180397504,4.1217001125914976e-05,4.0589999999784965e-05,24261.83304663704,0.02094310499523999,0.020634844999996904
PID,2,50.5,0.5,0.0,-0.5,0.07916557788848877,-0.35633379220962524,-0.3262936770915985,0.5781429485194642,0.24076967469998645,0.22639811125118278,-1.5117201103065727,0.0,0.0,0.0,0.00035855152375171656,0.0664515138932034,0.0664515138932034,0.00035855152375171656,0.6505416848012747,0.6505416848012747,1.4347035004364597,0.14347035004364597,255.37860215401864,4.251300197211094e-05,4.185500000009057e-05,23522.215642546544,0.020985617997212103,0.020676699999996995
PID,2,50.6,0.5,0.0,-0.5,0.09525392949581146,-0.34343990683555603,-0.3262937068939209,0.558519675088042,0.1415664704109077,0.12386414956767106,-1.5117199539530533,0.0,0.0,0.0,0.0004901633768520522,0.028459160163627234,0.028459160163627234,0.0004901633768520522,0.6505415838753705,0.6505415838753705,1.3589818148316997,0.13589818148316996,255.51450033550185,4.2424999264767393e-05,4.1830000000242507e-05,23571.008069067146,0.02102804299647687,0.020718529999997237
PID,2,50.7,0.5,0.0,-0.5,0.11248946934938431,-0.3291740417480469,-0.3262937068939209,0.5373023705424365,0.04133198331692263,0.019821127173490757,-1.5117199924492355,0.0,0.0,0.0,0.0006565715970205128,0.003147192991330394,0.003147192991330394,0.0006565715970205128,0.6505416087245837,0.6505416087245837,1.308690746625869,0.1308690746625869,255.6453694101644,4.358499791123904e-05,4.2904999999926474e-05,22943.67438164165,0.02107162799438811,0.020761434999997164
PID,2,50.800000000000004,0.5,0.0,-0.5,0.13082346320152283,-0.31358423829078674,-0.3262937068939209,0.5145874717592582,-0.05941254634759381,-0.08534247774165131,-1.5117200289991843,0.0,0.0,0.0,0.0008689556255676088,0.01146162028556465,0.01146162028556465,0.0008689556255676088,0.6505416323175071,0.6505416323175071,1.3257444164572787,0.13257444164572788,255.77794385181014,4.1453997255302966e-05,4.083000000010273e-05,24123.126024284084,0.021113081991643412,0.020802264999997266
PID,2,50.900000000000006,0.5,0.0,-0.5,0.15020522475242615,-0.29671382904052734,-0.3262937068939209,0.4904787022889445,-0.16044535760185674,-0.19175233799498537,-1.51172006370131,0.0,0.0,0.0,0.0011528088968169392,0.043498603334566545,0.043498603334566545,0.0011528088968169392,0.6505416547176643,0.6505416547176643,1.3903861338980956,0.13903861338980958,255.91698246519996,4.161999822827056e-05,4.102500000024989e-05,24026.911162162083,0.021154701989871683,0.020843289999997516
PID,2,51.0,0.5,0.0,-0.5,0.17058499157428741,-0.27860501408576965,-0.3262937068939209,0.4650901825608656,-0.2616853432019706,-0.299360726508312,-1.5117200966490345,0.0,0.0,0.0,0.0015218858069156148,0.08745674994844127,0.08745674994844127,0.0015218858069156148,0.6505416759853592,0.6505416759853592,1.4790406234814322,0.14790406234814324,256.0648865275481,4.158299998380244e-05,4.0998999999874997e-05,24048.28897360757,0.021196284989855485,0.02088428899999739
PID,2,51.1,0.5,0.0,-0.5,0.19191718101501465,-0.25930503010749817,-0.3262937068939209,0.438552161387264,-0.36323072251281696,-0.40780372831504796,-1.5117201279310337,0.0,0.0,0.0,0.0019584091542279203,0.1408984522910677,0.1408984522910677,0.0019584091542279203,0.6505416961778316,0.6505416961778316,1.5867971152462546,0.15867971152462546,256.22356623907274,4.249099947628565e-05,4.1866999999751187e-05,23534.395809119596,0.02123877598933177,0.020926155999997142
PID,2,51.2,0.5,0.0,-0.5,0.21415649354457855,-0.2388535439968109,-0.3262937068939209,0.41101265421787453,-0.4649791267921682,-0.5173588788835333,-1.5117201576315353,0.0,0.0,0.0,0.002494828551133856,0.20262217262679982,0.20262217262679982,0.002494828551133856,0.6505417153494505,0.6505417153494505,1.7113174330547682,0.17113174330547684,256.3946979823782,4.15539980167523e-05,4.099300000026673e-05,24065.07310311885,0.021280329987348523,0.02096714899999741
PID,2,51.300000000000004,0.5,0.0,-0.5,0.23725830018520355,-0.21729950606822968,-0.3262937068939209,0.3826567030952421,-0.5668548209627624,-0.6274407702265308,-1.5117201858304967,0.0,0.0,0.0,0.0031035119562729083,0.27162096713191847,0.27162096713191847,0.0031035119562729083,0.6505417335518282,0.6505417335518282,1.850532425280039,0.18505324252800393,256.57975122490626,4.208000245853327e-05,4.142899999992622e-05,23764.257166701118,0.021322409989807056,0.021008577999997335
