time,error
16.2,0.01641423766699614
16.3,0.01594210686753215
16.4,0.015342772467340301
16.5,0.014663616618112382
16.6,0.013958081962731768
16.7,0.013269177780921656
16.8,0.012634472836972827
16.9,0.01208483583816785
17.0,0.011645412907386266
17.1,0.011336383053782302
17.2,0.011173945474188764
17.3,0.011170895911316592
17.4,0.011336853199224907
17.5,0.011679543714244275
17.6,0.012177829369099318
17.7,0.01278893132686151
17.8,0.013451050230370397
17.9,0.014091722521905454
18.0,0.014655136943342438
18.1,0.01509856882915176
18.2,0.015391146800765431
18.3,0.01551156071757631
18.4,0.015446751279016416
18.5,0.01519047631932493
18.6,0.014742537205467
18.7,0.014107652679726697
18.8,0.013294709539101286
18.9,0.012314694859324704
19.0,0.011178719283806399
19.1,0.009899145751186084
19.2,0.00849155996326046
19.3,0.006979266347195189
19.4,0.005406164949865168
19.5,0.003881599326912402
19.6,0.002761360856004521
19.7,0.002860797954239478
19.8,0.00421533707802941
19.9,0.006085642508150579
20.0,0.008134961555884949
20.1,0.010239939868407988
20.2,0.012334705719574596
20.3,0.014369884368097259
20.4,0.01630074768194042
20.5,0.018083788366251935
20.6,0.019676508296965968
20.7,0.021048519498043837
20.8,0.022179931412220393
20.9,0.02305896659554435
21.0,0.02368115011676309
21.1,0.024048025934984105
21.2,0.024165794208203296
21.3,0.024041776029478438
21.4,0.023684266737039154
21.5,0.02310229217964829
21.6,0.022305474679170666
21.7,0.02130386655485353
21.8,0.02010811140359458
21.9,0.018729339702328984
22.0,0.017179247277704885
22.1,0.015470627594558714
22.2,0.013616632959858009
22.3,0.011632941987806499
22.4,0.009539337873562934
22.5,0.007367834907139864
22.6,0.005197939499301917
22.7,0.0032875375607697628
22.8,0.0025793098558327954
22.9,0.0038332269964685877
23.0,0.005837018167074677
23.1,0.007932329118556795
23.2,0.009924845561600544
23.3,0.011725106188658421
23.4,0.013285634617493259
23.5,0.014577392738100636
23.6,0.015584300324980843
23.7,0.016300172047298875
23.8,0.016725932495971946
23.9,0.016868030710986713
24.0,0.016737365336331706
24.1,0.016348784433228142
24.2,0.015718521647920876
24.3,0.01486214250310872
24.4,0.013795226516603792
24.5,0.012533239391838032
24.6,0.011092591759496168
24.7,0.009490762321122006
24.8,0.007749901058584115
24.9,0.00590421511770245
25.0,0.004034072973023211
25.1,0.002455104705128523
25.2,0.002398260179386716
25.3,0.0041194475621422946
25.4,0.006395954635136874
25.5,0.008842067955299392
25.6,0.01133769057841334
25.7,0.01381158395480996
25.8,0.016206458573857087
25.9,0.01847150936013204
26.0,0.02056158728385038
26.1,0.02243746293861481
26.2,0.024065811101706042
26.3,0.025422256510281113
26.4,0.026492970180192536
26.5,0.027271961508584828
26.6,0.02776022780630925
26.7,0.027964297385650698
26.8,0.027894896201000528
26.9,0.027565844049946123
27.0,0.026990933540573473
27.1,0.026183859669251432
27.2,0.025158498632487494
27.3,0.02392846610391861
27.4,0.022507309328054982
27.5,0.020908408836823694
27.6,0.01914543517712332
27.7,0.017231880504016875
27.8,0.015181301821023048
27.9,0.013008201237002857
28.0,0.010729214507579646
28.1,0.008366974670961062
28.2,0.005965657760878087
28.3,0.0036667208368243542
28.4,0.002236933005468767
28.5,0.003312298632230185
28.6,0.005565219927411226
28.7,0.007960104298146743
28.8,0.0102607777221977
28.9,0.012369332112780783
29.0,0.0142331441237227
29.1,0.015819734149210816
29.2,0.017109883860262746
29.3,0.018094514100326163
29.4,0.018772280284629284
29.5,0.019147849471051828
29.6,0.019230599734091112
29.7,0.01903400843138849
29.8,0.018574523381065418
29.9,0.017869332667011534
30.0,0.01693527242130095
30.1,0.015788705223172075
30.2,0.014445672745522893
30.3,0.012922520958034263
30.4,0.011236254400055283
30.5,0.009405814098128452
30.6,0.007456441609513197
30.7,0.005434169125674165
30.8,0.0034737052230638023
30.9,0.0022135499587576336
31.0,0.003092809650387492
31.1,0.005211136813481418
31.2,0.007612748948874696
31.3,0.010057317419245718
31.4,0.012438699656020177
31.5,0.014679641002145659
31.6,0.016722731580017105
31.7,0.018529099516349765
31.8,0.020072655764649807
31.9,0.021337467226819205
32.0,0.022315743992058733
32.1,0.023006475248127427
32.2,0.023414633148848594
32.3,0.023549241182647805
32.4,0.02342144924097903
32.5,0.023044623086133014
32.6,0.022442627407679643
32.7,0.02164588701399668
32.8,0.020689844945789012
32.9,0.019611625922897658
33.0,0.018447405970819532
33.1,0.01722920837843424
33.2,0.015983466324263892
33.3,0.014729653177691234
33.4,0.013479475877891783
33.5,0.012236672505700276
33.6,0.010996615738383096
33.7,0.009747420647166171
33.8,0.008473390895966344
33.9,0.007162343784297784
34.0,0.005805277343386891
34.1,0.004399667657958385
34.2,0.0029611330731601133
34.3,0.0016009812422706298
34.4,0.0012173570259588083
34.5,0.002522330392574439
34.6,0.004249293241763005
34.7,0.006093605658093289
34.8,0.007971511064029364
34.9,0.009817094770768297
35.0,0.01156517595143181
35.1,0.013155632898361412
35.2,0.014547929746644732
35.3,0.01571235418855644
35.4,0.016629799391299
35.5,0.017289578761326786
35.6,0.017688155658479
35.7,0.017827764861251844
35.8,0.01771566968152323
35.9,0.017362927222187637
36.0,0.016782478991730878
36.1,0.015986511769970957
36.2,0.014996044259381598
36.3,0.01383939517280866
36.4,0.012549866177043813
36.5,0.011163183677592085
36.6,0.009714780910644618
