controller,scenario_id,n_steps,sim_time_s,wall_time_mean_ms,wall_time_std_ms,wall_time_max_ms,wall_time_p95_ms,wall_time_total_ms,cpu_time_mean_ms,cpu_time_std_ms,cpu_time_max_ms,cpu_time_p95_ms,cpu_time_total_ms,cpu_to_wall_ratio,freq_mean_hz,freq_std_hz,freq_min_hz,eq_rate_mean_hz,eq_rate_min_hz,eq_rate_p05_hz,wall_util_mean_pct,wall_util_max_pct,cpu_util_mean_pct,cpu_util_max_pct,wall_deadline_miss_count,cpu_deadline_miss_count,wall_deadline_miss_rate_pct,cpu_deadline_miss_rate_pct
PPO,1,800,79.9,0.29241722379078605,0.07296998252702054,1.4744210020580002,0.30826300117038996,233.93377903262882,0.28950708874994036,0.07220489943631914,1.4599610000001,0.305211299999985,231.60567099995228,0.9900480040022274,3498.7319130801015,345.8602007848448,678.2323356789844,3498.7319130807095,678.2323356790209,3243.9834689463146,0.292417223790786,1.474421002058,0.2895070887499404,1.4599610000001,0,0,0.0,0.0
PPO,2,800,79.9,0.3174180700215806,0.11699360437829372,1.0040179986389999,0.6831590495493349,253.9344560172645,0.31428309874995963,0.11594219848683744,0.9968740000001,0.6762321499997949,251.4264789999677,0.9901235261388621,3363.5743240613756,588.2275770745551,995.9980810658026,3363.5743240619636,995.998081065831,1463.788172955372,0.3174180700215805,1.0040179986389144,0.3142830987499595,0.996874000000015,0,0,0.0,0.0
PPO,3,800,79.9,0.7078733887191859,0.05585259740263076,0.9665030011092001,0.8059313511694051,566.2987109753487,0.7015402312499758,0.05401490885837845,0.9603799999995,0.799285950000645,561.2321849999806,0.9910532623910764,1421.1066342571085,107.26347841660602,1034.657935725316,1421.1066342572105,1034.6579357253495,1240.8004747324433,0.7078733887191859,0.9665030011091863,0.7015402312499757,0.9603799999995204,0,0,0.0,0.0
PPO,4,800,79.9,0.3127030899440299,0.12133930095902201,0.8774509988143,0.6817499510361349,250.1624719552239,0.30976020124995385,0.12065963421228469,0.8720410000000001,0.6769795000001049,247.8081609999631,0.9905888723561933,3448.8364186498598,650.0302879113723,1139.66478054192,3448.8364186504764,1139.6647805419339,1466.8144316981563,0.3127030899440299,0.8774509988142953,0.30976020124995385,0.8720409999999954,0,0,0.0,0.0
PPO,5,800,79.9,0.265978181287161,0.009781681985425611,0.3598580005927,0.282655099908865,212.7825450297288,0.26336811999995385,0.009602208626036866,0.35696999999940004,0.27977459999983495,210.6944959999631,0.9901869346027703,3764.4347114036314,129.13022909855698,2778.8738845675225,3764.4347114043217,2778.8738845682506,3537.8806233146815,0.265978181287161,0.3598580005926693,0.26336811999995385,0.35696999999936957,0,0,0.0,0.0
PPO,6,800,79.9,0.2702144399290259,0.046343993809059625,1.5444429991475,0.284495149571725,216.1715519432207,0.26749123499994615,0.045990754101250184,1.5340369999998,0.28178619999940996,213.9929879999569,0.9899220599395243,3724.076446937298,170.92969334158482,647.4826203051384,3724.076446938012,647.4826203051708,3514.9984156519804,0.270214439929026,1.5444429991475879,0.26749123499994615,1.5340369999998873,0,0,0.0,0.0
