controller,scenario_id,n_steps,sim_time_s,wall_time_mean_ms,wall_time_std_ms,wall_time_max_ms,wall_time_p95_ms,wall_time_total_ms,cpu_time_mean_ms,cpu_time_std_ms,cpu_time_max_ms,cpu_time_p95_ms,cpu_time_total_ms,cpu_to_wall_ratio,freq_mean_hz,freq_std_hz,freq_min_hz,eq_rate_mean_hz,eq_rate_min_hz,eq_rate_p05_hz,wall_util_mean_pct,wall_util_max_pct,cpu_util_mean_pct,cpu_util_max_pct,wall_deadline_miss_count,cpu_deadline_miss_count,wall_deadline_miss_rate_pct,cpu_deadline_miss_rate_pct
MPC,1,800,79.9,38.493527014961685,8.743983012937573,108.132918998308,45.79280995094438,30794.821611969346,38.47966928124985,8.737821903193108,108.12886399999749,45.73025344999945,30783.73542499988,0.9996399983377349,27.784911701795522,12.638275055116953,9.247877605298411,27.784911701795565,9.247877605298415,21.839985573453035,38.49352701496167,108.13291899830647,38.47966928124984,108.12886399999596,1,1,0.125,0.125
MPC,2,800,79.9,38.656078501226105,10.145126874445955,110.9473840006103,53.56133379937074,30924.86280098088,38.64467266124999,10.141648147013344,110.933052,53.52931184999953,30915.738128999994,0.9997049405832579,27.625064929731888,11.615048315815741,9.013281466776167,27.625064929731934,9.013281466776172,18.671289040493242,38.656078501226105,110.94738400060872,38.64467266125,110.93305199999843,7,6,0.8750000000000001,0.75
MPC,3,800,79.9,37.18591266377639,5.516784045836421,78.684518000955,41.55695075132824,29748.73013102111,37.17702370374991,5.514044766256579,78.6462909999983,41.542383599995915,29741.618962999928,0.9997609589387559,27.918473474504143,9.956390377623737,12.708980437395104,27.91847347450419,12.708980437395105,24.063376331458368,37.18591266377638,78.68451800094829,37.1770237037499,78.64629099999159,0,0,0.0,0.0
MPC,4,800,79.9,37.41056479999311,9.747844355134477,111.5288949986279,39.778688198930375,29928.451839994486,37.39090919000009,9.728869569023267,111.2666329999996,39.75968445000501,29912.727352000067,0.9994745973470834,28.41054787271176,11.848022427273307,8.966286270587565,28.410547872711803,8.966286270587569,25.13909157699895,37.41056479999311,111.52889499863426,37.390909190000094,111.26663300000592,10,10,1.25,1.25
MPC,5,800,79.9,35.97665995750499,6.14246434434166,92.8083350008819,38.43700394809272,28781.32796600399,35.96131281624942,6.138792552929938,92.7556899999899,38.39150534999188,28769.050252999536,0.9995734139502195,29.38256033937978,13.140775968145636,10.77489430222509,29.382560339379832,10.774894302225093,26.016595920725877,35.97665995750498,92.80833500088717,35.96131281624942,92.75568999999517,0,0,0.0,0.0
MPC,6,800,79.9,37.774984973698295,9.897573771428407,111.8351539989817,43.5761751485188,30219.987978958634,37.755618260000176,9.880471668554213,111.8138269999917,43.31734584999501,30204.49460800014,0.9994873137947876,28.332327954411884,12.43866497175143,8.941732221418548,28.33232795441193,8.941732221418548,22.948329315758606,37.77498497369828,111.83515399897216,37.75561826000016,111.81382699998217,7,7,0.8750000000000001,0.8750000000000001
