controller,scenario_id,rmse,rmse_std,final_energy_J,step_energy_total_J,step_energy_std_J,mean_power_W,std_power_W,max_power_W,late_error_mean
PPO,1,0.16208383869850237,0.12441433271617554,125.50152437245929,125.50152437245936,0.38868514597188775,3.1375381093114836,3.8868514597188764,30.4939231543855,0.0709287181222178
PPO,2,0.13309142278781616,0.09879539642785852,152.43455418468906,152.43455418468906,0.6330462512600589,3.8108638546172267,6.330462512600588,41.55438425797111,0.0708833743438905
PPO,3,0.2562075939805856,0.21100260271840726,202.4174128692873,202.41741286928723,0.8222015803433549,5.0604353217321805,8.22201580343355,54.18736347735826,0.0708695573904589
PPO,4,0.1529851841295211,0.1209203171715882,185.13846404373064,185.13846404373066,0.9596369408325829,4.628461601093266,9.596369408325826,74.513586672282,0.07088152003070683
PPO,5,0.1728595952973493,0.13306990867522475,177.12525916850538,177.12525916850518,0.817454093510893,4.428131479212631,8.17454093510893,74.99475019203118,0.07085141925900688
PPO,6,0.18937893573445946,0.15848599761233712,208.7956315847269,208.7956315847269,0.9890792700647196,5.219890789618173,9.890792700647197,89.45572787974407,0.07087218452766743
