controller,scenario_id,rmse,rmse_std,final_energy_J,step_energy_total_J,step_energy_std_J,mean_power_W,std_power_W,max_power_W,late_error_mean
PID,1,0.22819117457550983,0.07129191353240526,59.83018926403452,59.8301892640345,0.04302085134006829,1.4957547316008628,0.4302085134006828,4.02206958006447,0.17448321763844132
PID,2,0.2586458160147436,0.11466375766535787,61.1348976297726,61.13489762977258,0.05873632070245362,1.528372440744315,0.5873632070245361,5.188938683688145,0.17485220388104936
PID,3,0.27290440777203107,0.12646150042817364,62.695101077638455,62.69510107763845,0.06239361962757485,1.5673775269409618,0.6239361962757484,5.188938683688145,0.17529967853703357
PID,4,0.26311907497479825,0.11835909731071514,61.33124582637012,61.33124582637011,0.061058765718936744,1.5332811456592532,0.6105876571893672,5.188938683688145,0.1747994058932233
PID,5,0.28261897346653764,0.13423806979847622,64.03841255922907,64.03841255922904,0.06521629558094849,1.600960313980727,0.6521629558094848,5.188938683688145,0.1759490109655557
PID,6,0.31562409597346913,0.18289027145158046,65.60985200913052,65.60985200913055,0.10087923511428055,1.640246300228264,1.0087923511428054,7.2712152313951055,0.17529493492067222
